id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,scientific_name,taxon_id
23374644,2019-04-27,38.9883196717,-77.0482340614,District of Columbia,District of Columbia,United States,District of Columbia,District of Columbia,Cardamine concatenata,60438
23374890,2019-04-27,41.8343879578,-86.6254458612,Berrien,Michigan,United States,Michigan,Berrien,Cardamine concatenata,60438
23376305,2019-04-26,41.6219385067,-87.8025781088,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
23376691,2019-04-27,41.8342564,-86.62562796,Berrien,Michigan,United States,Michigan,Berrien,Cardamine concatenata,60438
23379234,2019-04-27,41.97986641,-87.74394748,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
23383027,2019-04-27,41.8147981307,-88.0393425097,DuPage,Illinois,United States,Illinois,DuPage,Cardamine concatenata,60438
23389354,2019-04-27,41.3179606721,-81.6195780108,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
23390914,2019-04-27,36.0591946263,-86.9078578335,Davidson,Tennessee,United States,Tennessee,Davidson,Cardamine concatenata,60438
23392511,2019-04-27,38.7974679284,-77.1043066029,Fairfax,Virginia,United States,Virginia,Fairfax,Cardamine concatenata,60438
23392517,2019-04-24,41.8416579764,-88.260966249,DuPage,Illinois,United States,Illinois,DuPage,Cardamine concatenata,60438
23392598,2019-04-27,42.5452187146,-85.2719894518,Barry,Michigan,United States,Michigan,Barry,Cardamine concatenata,60438
23393294,2019-04-27,39.315420559,-76.6808046371,"Baltimore City, MD",Maryland,United States,Maryland,Baltimore city,Cardamine concatenata,60438
23397587,2019-04-27,42.0941651025,-87.8215211516,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
23400457,2019-04-25,41.7325134277,-87.8919448853,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
23403241,2019-04-27,42.6972788031,-84.2759612691,Ingham,Michigan,United States,Michigan,Ingham,Cardamine concatenata,60438
23403278,2019-04-27,42.6975856818,-84.2763407843,Ingham,Michigan,United States,Michigan,Ingham,Cardamine concatenata,60438
23406210,2019-04-27,41.8334904872,-86.6245889851,Berrien,Michigan,United States,Michigan,Berrien,Cardamine concatenata,60438
23406650,2019-04-27,41.2318320712,-81.5414944478,Summit,Ohio,United States,Ohio,Summit,Cardamine concatenata,60438
23406709,2019-04-27,41.8342166953,-86.6253293586,Berrien,Michigan,United States,Michigan,Berrien,Cardamine concatenata,60438
23407367,2019-04-27,41.8366137939,-86.6260177643,Berrien,Michigan,United States,Michigan,Berrien,Cardamine concatenata,60438
23407560,2019-04-27,41.8370944541,-86.6260511243,Berrien,Michigan,United States,Michigan,Berrien,Cardamine concatenata,60438
23408566,2019-04-27,39.8654231857,-86.3003429401,Marion,Indiana,United States,Indiana,Marion,Cardamine concatenata,60438
23409388,2019-04-27,41.8353112881,-86.6255570111,Berrien,Michigan,United States,Michigan,Berrien,Cardamine concatenata,60438
23410473,2019-04-27,39.8708721763,-86.2979922351,Marion,Indiana,United States,Indiana,Marion,Cardamine concatenata,60438
23412777,2019-04-27,42.0898360448,-80.017532961,Erie,Pennsylvania,United States,Pennsylvania,Erie,Cardamine concatenata,60438
23414574,2019-04-27,40.42367682,-80.16617122,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
23415450,2019-04-27,38.57745133,-90.60325026,Saint Louis,Missouri,United States,Missouri,St. Louis,Cardamine concatenata,60438
23417018,2019-04-27,41.992075,-87.765301,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
23417456,2019-04-27,41.5559844971,-86.9967498779,Porter,Indiana,United States,Indiana,Porter,Cardamine concatenata,60438
23418670,2019-04-27,41.27144065,-81.47898707,Summit,Ohio,United States,Ohio,Summit,Cardamine concatenata,60438
23419001,2019-04-26,41.8934134784,-87.8269188479,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
23420127,2019-04-27,41.29198,-96.0956195,Douglas,Nebraska,United States,Nebraska,Douglas,Cardamine concatenata,60438
23423648,2019-04-13,40.4304819722,-86.902794,Tippecanoe,Indiana,United States,Indiana,Tippecanoe,Cardamine concatenata,60438
23428119,2019-04-27,43.6430549622,-79.9866638184,Halton,,Canada,Ontario,Halton,Cardamine concatenata,60438
23428608,2019-04-26,41.580469,-87.95163,Will,Illinois,United States,Illinois,Will,Cardamine concatenata,60438
23429463,2019-04-27,41.4644858754,-81.8237123732,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
23432031,2019-04-27,39.029194233,-77.5960812439,Loudoun,Virginia,United States,Virginia,Loudoun,Cardamine concatenata,60438
23436160,2019-04-26,43.0850769722,-89.4293969722,Dane,Wisconsin,United States,Wisconsin,Dane,Cardamine concatenata,60438
23436754,2019-04-27,40.5156375049,-79.8131611851,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
23440547,2019-04-27,42.305267334,-85.3834838867,Kalamazoo,Michigan,United States,Michigan,Kalamazoo,Cardamine concatenata,60438
23442286,2019-04-26,42.1414028333,-87.8149716667,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
23443417,2019-04-26,42.1413638333,-87.8149866667,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
23445516,2019-04-27,41.0647931882,-80.0879572705,Butler,Pennsylvania,United States,Pennsylvania,Butler,Cardamine concatenata,60438
23449906,2019-04-27,39.3012542578,-76.6893132267,"Baltimore City, MD",Maryland,United States,Maryland,Baltimore city,Cardamine concatenata,60438
23457707,2019-04-27,38.4508872126,-76.4629066922,Calvert,Maryland,United States,Maryland,Calvert,Cardamine concatenata,60438
23458238,2019-04-27,38.7850358893,-77.7995882287,Fauquier,Virginia,United States,Virginia,Fauquier,Cardamine concatenata,60438
23458418,2019-04-27,38.7933508118,-90.0077881292,Madison,Illinois,United States,Illinois,Madison,Cardamine concatenata,60438
23458471,2019-04-27,38.7807279762,-77.7996068988,Fauquier,Virginia,United States,Virginia,Fauquier,Cardamine concatenata,60438
23462747,2019-04-27,39.4363333333,-84.58368,Butler,Ohio,United States,Ohio,Butler,Cardamine concatenata,60438
23464135,2019-04-07,37.1616861667,-80.241425,Montgomery,Virginia,United States,Virginia,Montgomery,Cardamine concatenata,60438
23464392,2019-04-27,43.0446357727,-77.0796508789,Wayne,New York,United States,New York,Wayne,Cardamine concatenata,60438
23465136,2019-04-27,40.6810722351,-79.4960098267,Armstrong,Pennsylvania,United States,Pennsylvania,Armstrong,Cardamine concatenata,60438
23480239,2019-04-27,42.6947033333,-80.552125,Haldimand-Norfolk,,Canada,Ontario,Haldimand-Norfolk,Cardamine concatenata,60438
23486915,2019-04-27,41.404301296,-81.8856232055,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
23490045,2019-04-27,40.5053853569,-80.3616059572,Beaver,Pennsylvania,United States,Pennsylvania,Beaver,Cardamine concatenata,60438
23501204,2019-04-27,39.0608190699,-77.0271990449,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
23504477,2019-04-27,42.7747931434,-78.6471820825,Erie,New York,United States,New York,Erie,Cardamine concatenata,60438
23512308,2019-04-27,39.8586260864,-86.2961268183,Marion,Indiana,United States,Indiana,Marion,Cardamine concatenata,60438
23512897,2019-04-22,43.617665,-79.717075,Peel,,Canada,Ontario,Peel,Cardamine concatenata,60438
23515697,2019-04-19,40.43875,-79.9008416667,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
23517106,2019-04-27,42.1407195,-87.8205416667,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
23517242,2019-04-27,41.7202866667,-81.1754083333,Lake,Ohio,United States,Ohio,Lake,Cardamine concatenata,60438
23519422,2019-04-27,42.0910695,-87.7754366667,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
23520078,2019-04-27,41.1131583024,-82.0816563042,Medina,Ohio,United States,Ohio,Medina,Cardamine concatenata,60438
23521403,2019-04-27,39.3023333333,-76.6959805556,"Baltimore City, MD",Maryland,United States,Maryland,Baltimore city,Cardamine concatenata,60438
23524779,2019-03-30,38.93422,-77.0812305,District of Columbia,District of Columbia,United States,District of Columbia,District of Columbia,Cardamine concatenata,60438
23530702,2019-04-27,40.760536,-73.7591327,Queens,New York,United States,New York,Queens,Cardamine concatenata,60438
23534641,2019-04-27,38.2584083333,-90.6240083333,Jefferson,Missouri,United States,Missouri,Jefferson,Cardamine concatenata,60438
23536713,2019-04-27,40.507745,-80.3593966667,Beaver,Pennsylvania,United States,Pennsylvania,Beaver,Cardamine concatenata,60438
23543620,2019-04-26,39.0396471667,-77.1519916667,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
23546689,2019-04-27,38.971475,-77.0372916667,District of Columbia,District of Columbia,United States,District of Columbia,District of Columbia,Cardamine concatenata,60438
23549191,2019-04-27,38.9716116667,-77.0381611667,District of Columbia,District of Columbia,United States,District of Columbia,District of Columbia,Cardamine concatenata,60438
23551430,2019-04-27,40.8981383333,-73.88167,Bronx,New York,United States,New York,Bronx,Cardamine concatenata,60438
23551433,2019-04-27,46.103277612,-88.4760329777,Iron,Michigan,United States,Michigan,Iron,Cardamine concatenata,60438
23553723,2019-04-27,38.7597580394,-77.5232311898,Prince William,Virginia,United States,Virginia,Prince William,Cardamine concatenata,60438
23563555,2019-04-27,42.0904055,-87.7760166667,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
23566491,2019-04-27,38.6718215942,-90.5422744751,Saint Louis,Missouri,United States,Missouri,St. Louis,Cardamine concatenata,60438
23567553,2019-04-27,38.9494476318,-78.0269699097,Fauquier,Virginia,United States,Virginia,Fauquier,Cardamine concatenata,60438
23572017,2019-04-27,39.8870201111,-86.1349487305,Marion,Indiana,United States,Indiana,Marion,Cardamine concatenata,60438
23572403,2019-04-27,40.3175366539,-80.1073339379,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
23601407,2019-04-27,38.7598318002,-77.5232772064,Prince William,Virginia,United States,Virginia,Prince William,Cardamine concatenata,60438
23608265,2019-04-28,41.6295997287,-87.7891105973,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
23608696,2019-04-27,39.305557251,-76.6963882446,"Baltimore City, MD",Maryland,United States,Maryland,Baltimore city,Cardamine concatenata,60438
23610188,2019-04-26,39.1023101807,-77.9808731079,Clarke,Virginia,United States,Virginia,Clarke,Cardamine concatenata,60438
23617511,2019-04-18,39.8984,-83.2134633333,Franklin,Ohio,United States,Ohio,Franklin,Cardamine concatenata,60438
23617790,2019-04-27,43.1862902791,-78.9195381508,Niagara,New York,United States,New York,Niagara,Cardamine concatenata,60438
23622073,2019-04-26,42.9829988254,-80.8524232246,Oxford,,Canada,Ontario,Oxford,Cardamine concatenata,60438
23622612,2019-04-28,38.96325502,-77.15240784,Fairfax,Virginia,United States,Virginia,Fairfax,Cardamine concatenata,60438
23626076,2019-04-27,41.8336148328,-86.6253560969,Berrien,Michigan,United States,Michigan,Berrien,Cardamine concatenata,60438
23626259,2019-04-27,41.8348496794,-86.625565971,Berrien,Michigan,United States,Michigan,Berrien,Cardamine concatenata,60438
23627265,2019-04-28,43.1355977292,-77.4452679232,Monroe,New York,United States,New York,Monroe,Cardamine concatenata,60438
23629731,2019-04-28,43.08122285,-77.6721658,Monroe,New York,United States,New York,Monroe,Cardamine concatenata,60438
23630807,2019-04-28,43.0811721879,-77.6719245595,Monroe,New York,United States,New York,Monroe,Cardamine concatenata,60438
23633379,2019-04-28,38.9944351931,-77.0046422538,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
23636786,2019-04-28,38.9651666667,-77.1542805556,Fairfax,Virginia,United States,Virginia,Fairfax,Cardamine concatenata,60438
23638207,2019-04-28,41.244195127,-81.5114424751,Summit,Ohio,United States,Ohio,Summit,Cardamine concatenata,60438
23650169,2019-04-27,41.3958858834,-82.048302156,Lorain,Ohio,United States,Ohio,Lorain,Cardamine concatenata,60438
23651935,2019-04-27,39.4804833333,-84.0663221667,Warren,Ohio,United States,Ohio,Warren,Cardamine concatenata,60438
23655379,2019-04-27,43.0132684668,-81.3016688004,Middlesex,,Canada,Ontario,Middlesex,Cardamine concatenata,60438
23657769,2019-04-28,41.7532754224,-86.5191147198,Saint Joseph,Indiana,United States,Indiana,St. Joseph,Cardamine concatenata,60438
23662093,2019-04-27,41.7242048224,-81.2296985462,Lake,Ohio,United States,Ohio,Lake,Cardamine concatenata,60438
23673727,2019-04-28,40.3197906,-80.1113162,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
23675834,2019-04-28,39.4102216373,-76.8018979301,Baltimore,Maryland,United States,Maryland,Baltimore,Cardamine concatenata,60438
23682384,2019-04-28,41.770898,-87.866651,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
23685844,2019-04-27,40.5637883333,-79.519225,Armstrong,Pennsylvania,United States,Pennsylvania,Armstrong,Cardamine concatenata,60438
23685947,2019-04-28,39.1830834686,-77.3832799031,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
23698915,2019-04-28,41.7375242338,-81.3044797909,Lake,Ohio,United States,Ohio,Lake,Cardamine concatenata,60438
23701167,2019-04-28,43.0813471667,-77.6723333333,Monroe,New York,United States,New York,Monroe,Cardamine concatenata,60438
23701874,2019-04-28,41.8951013702,-87.8276016874,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
23706416,2019-04-28,41.75803841,-88.85804802,De Kalb,Illinois,United States,Illinois,DeKalb,Cardamine concatenata,60438
23707571,2019-04-28,40.718643344,-79.5133791491,Armstrong,Pennsylvania,United States,Pennsylvania,Armstrong,Cardamine concatenata,60438
23710809,2019-04-17,40.3193583333,-79.8573305556,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
23715035,2019-04-27,41.7308166667,-81.3192366667,Lake,Ohio,United States,Ohio,Lake,Cardamine concatenata,60438
23716798,2019-04-28,41.753112793,-86.5189437866,Saint Joseph,Indiana,United States,Indiana,St. Joseph,Cardamine concatenata,60438
23717381,2019-04-28,41.7547340393,-86.5196990967,Saint Joseph,Indiana,United States,Indiana,St. Joseph,Cardamine concatenata,60438
23718297,2019-04-28,41.74022459,-88.51342935,Kane,Illinois,United States,Illinois,Kane,Cardamine concatenata,60438
23718477,2019-04-28,41.3782691956,-81.571723938,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
23718514,2019-04-28,39.8711717036,-86.1307836604,Marion,Indiana,United States,Indiana,Marion,Cardamine concatenata,60438
23718605,2019-04-28,42.24650397,-83.91059645,Washtenaw,Michigan,United States,Michigan,Washtenaw,Cardamine concatenata,60438
23719235,2019-04-28,43.73570994,-90.87397945,Monroe,Wisconsin,United States,Wisconsin,Monroe,Cardamine concatenata,60438
23719340,2019-04-28,40.8231268,-81.0960535,Stark,Ohio,United States,Ohio,Stark,Cardamine concatenata,60438
23720049,2019-04-28,42.54720752,-84.83051622,Eaton,Michigan,United States,Michigan,Eaton,Cardamine concatenata,60438
23723299,2019-04-28,41.2709503174,-81.6379241943,Summit,Ohio,United States,Ohio,Summit,Cardamine concatenata,60438
23723846,2019-04-28,42.630505,-81.779595,Middlesex,,Canada,Ontario,Middlesex,Cardamine concatenata,60438
23724163,2019-04-28,35.2817696986,-82.7245053649,Transylvania,North Carolina,United States,North Carolina,Transylvania,Cardamine concatenata,60438
23724486,2019-04-28,40.5186,-79.8979116667,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
23725494,2019-04-28,42.4281366998,-76.4789739624,Tompkins,New York,United States,New York,Tompkins,Cardamine concatenata,60438
23726800,2019-04-26,46.545987329,-88.5498747,Baraga,Michigan,United States,Michigan,Baraga,Cardamine concatenata,60438
23728163,2019-04-28,38.9978033333,-77.245605,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
23728938,2019-04-28,43.3862186958,-80.4650408119,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Cardamine concatenata,60438
23729764,2019-04-28,41.9202511898,-86.5836310667,Berrien,Michigan,United States,Michigan,Berrien,Cardamine concatenata,60438
23729861,2019-04-28,41.1025361667,-81.9294366667,Medina,Ohio,United States,Ohio,Medina,Cardamine concatenata,60438
23733641,2019-04-28,41.4810897969,-81.5576876142,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
23733727,2019-04-28,41.7575703934,-88.0974095688,DuPage,Illinois,United States,Illinois,DuPage,Cardamine concatenata,60438
23735067,2019-04-27,42.3044709732,-85.3811421713,Kalamazoo,Michigan,United States,Michigan,Kalamazoo,Cardamine concatenata,60438
23738596,2019-04-28,40.2561083333,-80.1086583333,Washington,Pennsylvania,United States,Pennsylvania,Washington,Cardamine concatenata,60438
23740879,2019-04-28,43.4827766418,-80.493057251,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Cardamine concatenata,60438
23742574,2019-04-28,40.9394700313,-80.1775471587,Lawrence,Pennsylvania,United States,Pennsylvania,Lawrence,Cardamine concatenata,60438
23742948,2019-04-28,42.0640945,-88.2683633333,Kane,Illinois,United States,Illinois,Kane,Cardamine concatenata,60438
23744310,2019-04-28,41.8305998712,-88.0076774507,DuPage,Illinois,United States,Illinois,DuPage,Cardamine concatenata,60438
23744736,2019-04-27,44.2982116667,-94.4726952778,Brown,Minnesota,United States,Minnesota,Brown,Cardamine concatenata,60438
23746385,2019-04-28,42.1208428705,-79.2224599606,Chautauqua,New York,United States,New York,Chautauqua,Cardamine concatenata,60438
23747544,2019-04-28,41.4849594701,-81.5737804492,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
23748081,2019-04-22,42.2167458267,-87.9220851722,Lake,Illinois,United States,Illinois,Lake,Cardamine concatenata,60438
23751316,2019-04-28,42.6305180556,-81.77956,Middlesex,,Canada,Ontario,Middlesex,Cardamine concatenata,60438
23760475,2019-04-28,41.1722297668,-81.3070755005,Portage,Ohio,United States,Ohio,Portage,Cardamine concatenata,60438
23761604,2019-04-28,41.4105416667,-81.8882966667,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
